date,code,open,high,low,close,pre_close,volume,amount,turnover,change_pct,MA5,MA10,MA20,MA60,MACD_DIF,MACD_DEA,MACD_HIST,MACD_golden_cross,MACD_death_cross,RSI,RSI_oversold,RSI_overbought,BB_MIDDLE,BB_UPPER,BB_LOWER,BB_WIDTH,BB_percent_b,BB_above_upper,BB_below_lower,BB_touch_upper,BB_touch_lower,KDJ_K,KDJ_D,KDJ_J,KDJ_golden_cross,KDJ_death_cross,KDJ_overbought,KDJ_oversold,KDJ_extreme_overbought,KDJ_extreme_oversold
2025-01-09,sh.601127,126.57,129.87,126.55,128.96,127.78,21061786,2708094573.22,1.395,0.9235,126.99600000000001,130.279,130.6865,125.3725,-0.30608267874265493,0.5300042609581023,-1.6721738794015144,False,False,48.892318006910614,False,False,130.6865,137.33234167573562,124.04065832426437,0.1017066288520333,0.3701067461249081,False,False,False,False,39.070394486529445,37.220139245693304,42.770904968201734,True,False,False,False,False,False
2025-01-10,sh.601127,128.14,132.32,127.83,128.17,128.96,28384784,3686239755.48,1.8801,-0.6126,127.63399999999999,129.496,130.24949999999998,126.00866666666667,-0.388979316357279,0.346207545495026,-1.47037372370461,False,False,47.79311135526848,False,False,130.24949999999998,136.29451874099198,124.20448125900799,0.09282214121347096,0.32799887898620905,False,False,False,False,39.989625380043,38.14330129047653,43.68227355917594,False,False,False,False,False,False
2025-01-13,sh.601127,130.74,135.0,130.01,132.0,128.17,34240179,4536420714.21,2.2679,2.9882,129.23399999999998,129.18800000000002,130.3415,126.69500000000001,-0.14396694621080997,0.24817264715385887,-0.7842791867293377,False,False,53.277420162205246,False,False,130.3415,136.4365826599461,124.24641734005387,0.0935248199529102,0.6360522976085997,False,False,False,False,50.32134972461119,42.20265076852141,66.55874763679074,False,False,False,False,False,False
2025-01-14,sh.601127,131.21,139.0,130.7,138.71,132.0,49144300,6701713041.55,3.2551,5.0833,131.124,129.579,130.74200000000002,127.50050000000002,0.5849056166812545,0.31551924105933804,0.538772751243833,True,False,61.00600903865515,False,False,130.74200000000002,137.89679846345297,123.58720153654707,0.1094491206108664,1.0568291015254248,True,False,False,False,66.33599188705759,50.247097808033466,98.51378004510583,False,False,False,False,False,False
2025-01-15,sh.601127,138.0,139.82,136.16,137.8,138.71,31098144,4274380582.63,2.0598,-0.656,133.12800000000001,130.02,131.12150000000003,128.27349999999998,1.076701435281251,0.46775567990372063,1.2178915107550607,False,False,59.56693803486523,False,False,131.12150000000003,138.9325563339813,123.31044366601876,0.11914226627946246,0.9275029979585345,False,False,False,False,73.92945436148669,58.141216659184536,105.50592976609099,False,False,False,False,True,False
2025-01-16,sh.601127,137.89,139.68,134.67,135.39,137.8,29846718,4088001740.95,1.9769,-1.7489,134.414,130.705,131.403,128.85399999999998,1.2574907354917002,0.6257026910213166,1.2635760889407672,False,False,55.81204251028166,False,False,131.403,139.41077806096555,123.39522193903441,0.12188120607544076,0.7489454608785232,False,False,False,False,74.66345808007156,63.64863046614688,96.69311330792094,False,False,False,False,False,False
2025-01-17,sh.601127,134.52,136.13,133.31,135.07,135.39,20316539,2737173130.86,1.3457,-0.2364,135.794,131.714,131.61650000000003,129.48033333333333,1.359277329839017,0.7724176187848567,1.1737194221083207,False,False,55.31345546447371,False,False,131.61650000000003,139.7827083580672,123.45029164193288,0.12409095148506695,0.7114506419976625,False,False,False,False,73.57656185871919,66.95794093033764,86.8138037154823,False,False,False,False,False,False
2025-01-20,sh.601127,137.0,138.52,136.0,136.66,135.07,23705058,3251529539.63,1.5701,1.1772,136.726,132.98,131.8945,130.15166666666667,1.5503719284890565,0.9280084807256967,1.2447268955267194,False,False,57.35210469212783,False,False,131.8945,140.35975399873834,123.42924600126166,0.1283640181923938,0.7814741294655922,False,False,False,False,75.60616779427268,69.84068321831599,87.13713694618608,False,False,False,False,False,False
2025-01-21,sh.601127,137.01,139.49,135.42,138.91,136.66,29266947,4028316167.3,1.9385,1.6464,136.766,133.945,132.30599999999998,130.759,1.8619090422064346,1.1147885930218444,1.4942408983691804,False,False,60.12442119842552,False,False,132.30599999999998,141.30591906396342,123.30608093603655,0.13604702831260007,0.8668921883110641,False,False,False,False,81.45158737151462,73.71098460271553,96.9327929091128,False,False,True,False,False,False
2025-01-22,sh.601127,135.0,135.88,131.01,131.9,138.91,48567851,6459729801.23,3.2169,-5.0464,135.586,134.35700000000003,132.334,131.13733333333332,1.525570210592349,1.1969449165359454,0.6572505881128072,False,False,49.35898541576817,False,False,132.334,141.32474471477826,123.34325528522173,0.13587958823549906,0.4758640683409342,False,False,False,False,65.61604295715655,71.01267072086253,54.82278742974461,False,True,False,False,False,False
2025-01-23,sh.601127,133.05,134.98,131.47,131.7,131.9,24424011,3251102025.75,1.6177,-0.1516,134.84799999999998,134.631,132.45499999999998,131.50799999999998,1.2287170495204123,1.2032993431328387,0.05083541277514714,False,False,49.088925026710335,False,False,132.45499999999998,141.3371678245322,123.57283217546775,0.13411600656120531,0.45749911424130574,False,False,False,False,49.48646832549817,63.83726992240774,20.784865131679027,False,False,False,False,False,False
2025-01-24,sh.601127,130.2,132.98,130.11,132.8,131.7,21168822,2786763219.45,1.4021,0.8352,134.394,135.094,132.29500000000002,131.77633333333333,1.0698866008228265,1.1766167946708364,-0.21346038769601972,False,True,50.687022495577345,False,False,132.29500000000002,141.02222660474243,123.56777339525759,0.1319358494991106,0.5289324445709696,False,False,False,False,42.22544506972794,56.63332830484781,13.409678599488203,False,False,False,False,False,False
2025-01-27,sh.601127,133.0,135.44,131.01,132.79,132.8,22615984,3006594293.12,1.498,-0.0075,133.62,135.173,132.1805,132.09066666666666,0.9324566298965067,1.1277847617159704,-0.39065626363892747,False,False,50.67145042618007,False,False,132.1805,140.81345881460894,123.54754118539104,0.13062378814740372,0.5353007591654781,False,False,False,False,37.350434028634226,50.20569687944328,11.639908327016116,False,False,False,False,False,False
2025-02-05,sh.601127,128.4,128.49,126.0,127.5,132.79,29267036,3726418963.69,1.9385,-3.9837,131.33800000000002,134.052,131.8155,132.127,0.3921629873770769,0.9806604068481918,-1.1769948389422298,False,False,43.123871711195854,False,False,131.8155,140.5981227349955,123.03287726500444,0.13325629740046557,0.2543159867949074,False,False,False,False,28.555260112656732,42.98888462384777,-0.3119889097253292,False,False,False,False,False,True
2025-02-06,sh.601127,126.65,131.29,125.09,130.99,127.5,34933101,4483384114.05,2.3138,2.7373,131.156,133.371,131.6955,132.01266666666666,0.2427914670284963,0.8330866188842527,-1.1805903037115129,False,False,48.5669097834717,False,False,131.6955,140.45309033188067,122.93790966811933,0.13299756380256988,0.45972065526793776,False,False,False,False,32.6942474825119,39.55733891006914,18.96806462739741,False,False,False,False,False,False
2025-02-07,sh.601127,130.7,134.0,129.82,132.64,130.99,36731016,4848545001.97,2.4329,1.2596,131.344,133.096,131.90050000000002,131.98666666666665,0.25461957539326363,0.717393210186055,-0.9255472695855826,False,False,50.95656596214923,False,False,131.90050000000002,140.53820796840031,123.26279203159973,0.13097308908457952,0.5428064946572233,False,False,False,False,39.273016840193065,39.462564886777116,38.893920747024964,False,False,False,False,False,False
2025-02-10,sh.601127,132.05,134.59,131.25,132.77,132.64,29002634,3842317199.57,1.921,0.098,131.338,132.86599999999999,132.29000000000002,131.935,0.27135533464891637,0.6281856350786272,-0.7136606008594217,False,False,51.14914502174081,False,False,132.29000000000002,140.29297313174087,124.28702686825918,0.12099135432369557,0.5299888548979532,False,False,False,False,43.95978900457316,40.96163959270913,49.95608782830121,True,False,False,False,False,False
2025-02-11,sh.601127,130.89,132.5,125.0,125.2,132.77,53430034,6790497295.9,3.5389,-5.7016,129.82,131.72,132.35,131.78466666666665,-0.32249961561689133,0.4380485849395236,-1.5210964011128298,False,False,41.04264574553041,False,False,132.35,140.1054463036255,124.59455369637449,0.11719601516623365,0.039033621014336675,False,False,False,False,29.919271101087997,37.28085009550209,15.196113112259809,False,True,False,False,False,False
2025-02-12,sh.601127,121.0,124.56,120.1,123.66,125.2,39830714,4871372964.96,2.6382,-1.23,129.052,130.195,132.07,131.50733333333335,-0.9069443816015905,0.16904999163130077,-2.1519887464657828,False,False,39.33969200555587,False,False,132.07,140.6551524217838,123.48484757821618,0.13000912276495522,0.01020089179426752,False,False,False,False,27.681947791859624,34.08121599428793,14.883411387003008,False,False,False,False,False,False
2025-02-13,sh.601127,123.6,124.23,120.0,120.03,123.66,39127385,4758022642.6,2.5916,-2.9355,126.85999999999999,129.00799999999998,131.6825,131.265,-1.64407980359411,-0.19357596741378139,-2.9010076723606573,False,False,35.59101155986063,False,False,131.6825,141.66830439792815,121.69669560207186,0.15166486659849485,-0.08345324701221164,False,True,False,False,18.519398700617987,28.893943563064614,-2.2296910242752617,False,False,False,True,False,True
2025-02-14,sh.601127,119.9,123.5,119.23,122.17,120.03,30880696,3770657185.73,2.0454,1.7829,124.766,128.055,131.34300000000002,130.894,-2.0321593529775015,-0.5612926445265255,-2.9417334169019522,False,False,39.26532346427117,False,False,131.34300000000002,142.14673054477979,120.53926945522025,0.1645117066730586,0.07547071532470333,False,False,False,False,18.391916633231236,25.39326791978682,4.389214060120075,False,False,False,True,False,False
2025-02-17,sh.601127,120.86,122.3,119.42,121.08,122.17,29635318,3573377558.0,1.9629,-0.8922,122.428,126.883,130.9885,130.5735,-2.400003337788121,-0.9290347831788446,-2.9419371092185527,False,False,38.07393148137823,False,False,130.9885,142.66096562146177,119.3160343785382,0.17822122738197296,0.07556096880758624,False,False,False,False,16.276034699931923,22.354190179835186,4.119723740125394,False,False,False,True,False,False
2025-02-18,sh.601127,121.09,121.24,118.11,119.02,121.08,32094626,3834352048.77,2.1258,-1.7014,121.19200000000001,125.506,130.3395,130.3655,-2.8251802109270443,-1.3082638687284847,-3.0338326843971193,False,False,35.85943813304313,False,False,130.3395,143.16191864860122,117.51708135139877,0.19675414818380035,0.05860511537599713,False,False,False,False,12.691304686686,19.133228348785455,-0.1925426375129078,False,False,False,True,False,True
2025-02-19,sh.601127,118.39,120.68,117.01,119.49,119.02,30683633,3643011928.3,2.0323,0.3949,120.35799999999999,124.705,129.3785,130.27783333333335,-3.0886073313529607,-1.6643325612533801,-2.848549540199161,False,False,36.763154555044096,False,False,129.3785,142.43823687975438,116.31876312024562,0.2018841906461179,0.12141274012459341,False,False,False,False,13.163183025860423,17.143213241143776,5.203122595293721,False,False,False,True,False,False
2025-02-20,sh.601127,121.5,123.9,120.85,122.96,119.49,38317895,4696931141.34,2.538,2.904,120.944,123.902,128.6365,130.17066666666668,-2.982989179762413,-1.9280638849551868,-2.109850589614452,False,False,43.13362175312817,False,False,128.6365,141.36366659251695,115.90933340748308,0.1978779987409007,0.2769927831644173,False,False,False,False,20.057214925848527,18.11454713604536,23.94255050545486,True,False,False,False,False,False
2025-02-21,sh.601127,122.43,123.47,120.5,122.62,122.96,31063513,3792217954.06,2.0575,-0.2765,121.03400000000002,122.9,127.998,130.05233333333334,-2.8933682441314943,-2.121124756790448,-1.5444869746820924,False,False,42.6799320407316,False,False,127.998,140.57905108151874,115.41694891848125,0.1965819947423982,0.28626587058770697,False,False,False,False,25.443781329950234,20.557625200680317,35.21609358849006,False,False,False,False,False,False
2025-02-24,sh.601127,121.61,126.2,121.21,123.71,122.62,28289356,3503386694.45,1.8737,0.8889,121.55999999999999,121.994,127.42999999999999,129.96166666666667,-2.7032279869376765,-2.237545402819894,-0.9313651682355655,False,False,44.68851863698807,False,False,127.42999999999999,139.68831447158232,115.17168552841767,0.1923929133105599,0.34826625191318755,False,False,False,False,41.26429818079377,27.4598495273848,68.87319548761172,False,False,False,False,False,False
2025-02-25,sh.601127,122.6,129.0,121.8,127.98,123.71,49635639,6261882921.02,3.2876,3.4516,123.352,122.272,126.99600000000001,130.02816666666666,-2.1828249023905357,-2.2266013027340223,0.08755280068697324,True,False,51.81223626404256,False,False,126.99600000000001,138.4677711200831,115.5242288799169,0.1806635031037687,0.5428878849525401,False,False,False,False,58.00716904018446,37.642289364984684,98.736928390584,False,False,False,False,False,False
2025-02-26,sh.601127,127.0,127.97,125.42,126.06,127.98,31436429,3982452809.62,2.0822,-1.5002,124.66599999999998,122.51199999999999,126.35350000000001,130.10666666666665,-1.9033885837010018,-2.1619587589274185,0.5171403504528334,False,False,48.77059825609194,False,False,126.35350000000001,136.36174770403173,116.34525229596828,0.15841662801634657,0.4853370935312798,False,False,False,False,63.83130146187443,46.37196006394793,98.74998425772743,False,False,False,False,False,False
2025-02-27,sh.601127,126.06,130.3,125.73,126.88,126.06,30634608,3922540752.28,2.0291,0.6505,125.45,123.197,126.1025,130.21116666666666,-1.5973528515801405,-2.049037577457963,0.903369451755645,False,False,50.11745407618101,False,False,126.1025,135.77108586513933,116.43391413486069,0.1533448720705667,0.5402075345270146,False,False,False,False,67.30965620407878,53.35119211065821,95.22658439091991,False,False,False,False,False,False
2025-02-28,sh.601127,125.6,125.67,121.5,121.51,126.88,28811253,3545654756.51,1.9083,-4.2323,125.228,123.131,125.593,130.1715,-1.7677538836611717,-1.9927808386986048,0.45005391007486617,False,False,42.27837224510796,False,False,125.593,135.09208161765864,116.09391838234139,0.1512676919519181,0.2850844868829329,False,False,False,False,56.15978585162813,54.287390024314846,59.9045775062547,False,False,False,False,False,False
2025-03-03,sh.601127,122.72,124.46,121.52,122.5,121.51,18953191,2332610287.67,1.2554,0.8147,124.98600000000002,123.273,125.078,130.22633333333334,-1.8021392633980327,-1.9546525236384904,0.3050265204809155,False,False,44.01688875671024,False,False,125.078,134.03316222780515,116.12283777219487,0.14319324306121203,0.3560606757074984,False,False,False,False,51.20960892742099,53.26146299201689,47.105900798229186,False,True,False,False,False,False
2025-03-04,sh.601127,122.51,123.5,120.66,122.9,122.5,14804362,1808602621.39,0.9806,0.3265,123.97,123.66099999999999,124.5835,130.24816666666666,-1.776633344235762,-1.9190486877579447,0.2848306870443653,False,False,44.741078113152064,False,False,124.5835,132.80803396535998,116.35896603464,0.13203247565464107,0.397653775454601,False,False,False,False,42.30300459106978,49.608643525034516,27.691726723140306,False,False,False,False,False,False
2025-03-05,sh.601127,123.88,127.99,123.5,126.6,122.9,31690208,3982678764.33,2.099,3.0106,124.078,124.372,124.5385,130.12900000000002,-1.4412468452426879,-1.8234883192548934,0.7644829480244111,False,False,51.04895863076698,False,False,124.5385,132.70549203791458,116.37150796208542,0.13115610093127156,0.6262092573636445,False,False,False,False,48.95030238044103,49.38919647683669,48.072514187649716,False,False,False,False,False,False
2025-03-06,sh.601127,127.7,136.0,127.7,134.87,126.6,65101061,8718570839.7,4.312,6.5324,125.676,125.56299999999999,124.73249999999999,130.11516666666665,-0.5023400799889401,-1.5592586714017027,2.113837182825525,False,False,61.600103263377626,False,False,124.73249999999999,133.6907561155378,115.77424388446217,0.14363948634939275,1.0658188306548217,True,False,False,False,63.51141410325796,54.09660235231044,82.34103760515302,True,False,False,False,False,False
2025-03-07,sh.601127,136.21,137.98,133.2,134.54,134.87,41363236,5607384706.66,2.7397,-0.2447,128.28199999999998,126.755,124.82749999999999,130.07750000000001,0.21267052048038693,-1.204872833025285,2.8350867070113437,False,False,61.034765450176984,False,False,124.82749999999999,134.17085874466835,115.48414125533162,0.14970032636507766,1.019754205389057,True,False,False,False,69.05379877861539,59.08233449441209,88.996727347022,False,False,False,False,False,False
2025-03-10,sh.601127,137.72,137.75,131.28,132.85,134.54,31478362,4183075543.96,2.085,-1.2561,130.352,127.66900000000001,124.8315,129.95866666666666,0.6356256003867742,-0.8367731463428731,2.9447974934592946,False,False,58.09429043141421,False,False,124.8315,134.189233137554,115.47376686244601,0.14992583022000044,0.9284424380419944,False,False,False,False,69.49621997096298,62.55362965326238,83.3814006063642,False,False,False,False,False,False
2025-03-11,sh.601127,130.48,131.74,128.86,130.86,132.85,22380869,2909818516.93,1.4824,-1.4979,131.94400000000002,127.957,125.11449999999999,129.83316666666667,0.8010106276594655,-0.5092163915424055,2.620454038403742,False,False,54.749481748840566,False,False,125.11449999999999,134.85372395049455,115.37527604950543,0.1556849757701076,0.7949670337803589,False,False,False,False,65.96129830242802,63.68951920298425,70.50485650131556,False,False,False,False,False,False
2025-03-12,sh.601127,132.1,132.77,128.6,128.8,130.86,20943617,2729556425.37,1.3872,-1.5742,132.38400000000001,128.231,125.3715,129.56733333333332,0.7571269809054826,-0.2559477170528279,2.026149395916621,False,False,51.44731234304377,False,False,125.3715,135.21977695322187,115.52322304677814,0.1571055136649376,0.6740659821146873,False,False,False,False,59.640095712011316,62.339711372659934,54.24086439071408,False,True,False,False,False,False
2025-03-13,sh.601127,128.67,128.67,125.01,126.34,128.8,23637092,2983990195.69,1.5656,-1.9099,130.678,128.177,125.68700000000001,129.43133333333333,0.5178776624411796,-0.10118264115402642,1.238120607190412,False,False,47.74399710572671,False,False,125.68700000000001,135.21381777101348,116.16018222898656,0.1515959131972831,0.5342716747446781,False,False,False,False,50.69154956628316,58.45699077053433,35.16066715778081,False,False,False,False,False,False
2025-03-14,sh.601127,126.34,130.35,126.34,129.42,126.34,28118688,3609264011.4,1.8624,2.4379,129.654,128.968,126.0495,129.35966666666667,0.570227881166403,0.03309946331005946,1.0742568357126872,False,False,52.36711695009125,False,False,126.0495,135.56457496444142,116.53442503555856,0.150973624876599,0.6771136860505996,False,False,False,False,50.65348877936967,55.85582344014611,40.24881945781678,False,False,False,False,False,False
2025-03-17,sh.601127,130.56,130.9,127.6,127.87,129.42,16414146,2106622352.89,1.0872,-1.1977,128.658,129.505,126.38900000000001,129.209,0.48109796271846506,0.12269916319174058,0.716797599053449,False,False,49.97113341337595,False,False,126.38900000000001,135.63832065784143,117.13967934215859,0.14636274767331686,0.5800599338473809,False,False,False,False,43.8288451899297,51.84683069007397,27.792874189641168,False,False,False,False,False,False
2025-03-18,sh.601127,128.0,128.86,126.84,128.16,127.87,14676041,1876814074.19,0.9721,0.2268,128.118,130.031,126.846,129.17566666666667,0.4289181352994831,0.1839429576132891,0.48995035537238796,False,False,50.428128429632,False,False,126.846,135.44244332818698,118.24955667181304,0.13554141759593477,0.5764269564653266,False,False,False,False,37.314835369487945,47.00283224987862,17.938841608706582,False,False,False,False,False,False
2025-03-19,sh.601127,127.8,128.73,126.02,127.32,128.16,14555123,1851400334.61,0.9641,-0.6554,127.822,130.103,127.2375,129.11933333333334,0.3161400011643991,0.2103823663235111,0.21151526968177603,False,False,49.03102754907596,False,False,127.2375,135.10573025644362,119.36926974355637,0.12367785057775615,0.5052426020408105,False,False,False,False,30.813334091095253,41.606332863617496,9.227336546050765,False,False,False,False,False,False
2025-03-20,sh.601127,127.32,130.0,126.48,127.93,127.32,18113106,2322741808.69,1.1997,0.4791,128.14,129.40900000000002,127.48599999999999,129.08133333333333,0.27283929776895377,0.22287375261259965,0.09993109031270825,False,False,50.11193085206496,False,False,127.48599999999999,135.09507325431076,119.87692674568922,0.11937111924934146,0.5291756949342338,False,False,False,False,28.182201795947336,37.13162250772744,10.283360372387122,False,False,False,False,False,False
2025-03-21,sh.601127,128.4,130.25,124.0,124.38,127.93,28345802,3559652924.43,1.8775,-2.775,127.13199999999999,128.393,127.574,128.99166666666667,-0.047385917686412427,0.16882181855279724,-0.4324154724784193,False,True,44.23285409911607,False,False,127.574,134.98423303845462,120.16376696154536,0.11617152458110003,0.28448720955028894,False,False,False,False,20.232452280536517,31.49856576533047,-2.2997746890513895,False,False,False,False,False,True
2025-03-24,sh.601127,123.83,125.21,122.67,124.46,124.38,15057083,1867158039.81,0.9973,0.0643,126.45,127.554,127.6115,128.886,-0.2913528424142555,0.07678688635938669,-0.7362794575472844,False,False,44.391182189272776,False,False,127.6115,134.94661030304854,120.27638969695147,0.11496002010866634,0.2851770546183729,False,False,False,False,19.395892279433554,27.464341270031493,3.258994298237674,False,False,False,True,False,False
2025-03-25,sh.601127,124.47,124.66,122.25,122.4,124.46,13859427,1704262606.0,0.918,-1.6552,125.298,126.70800000000001,127.33250000000001,128.741,-0.6435052439256594,-0.06727153969762253,-1.1524674084560738,False,False,41.15132895883911,False,False,127.33250000000001,135.02440107224848,119.64059892775155,0.12081599076824004,0.17937055133249621,False,False,False,False,13.508629535036649,22.812437358366545,-5.098986111623141,False,False,False,True,False,True
2025-03-26,sh.601127,121.62,124.2,121.61,123.7,122.4,13253203,1628778784.03,0.8778,1.0621,124.574,126.19800000000001,127.2145,128.62466666666666,-0.8083710258057977,-0.21549143691925757,-1.1857591777730803,False,False,43.932334868376174,False,False,127.2145,135.05948089628978,119.36951910371022,0.12333469685122031,0.27600327862734814,False,False,False,False,16.504856001470436,20.709910239401175,8.094747525608959,False,False,False,True,False,False
2025-03-27,sh.601127,123.5,128.23,122.65,126.9,123.7,26399776,3345300014.87,1.7486,2.5869,124.36800000000001,126.25399999999999,127.21549999999999,128.55066666666667,-0.6730565127397625,-0.3070044520833586,-0.7321041213128079,False,False,50.174154800868784,False,False,127.21549999999999,135.06030646166917,119.37069353833083,0.12333098500841758,0.4798911546421463,False,False,False,False,29.98422047030215,23.801346983034833,42.34996744483679,True,False,False,False,False,False
2025-03-28,sh.601127,127.0,128.33,126.03,127.08,126.9,16903736,2155686720.15,1.1196,0.1418,124.90800000000002,126.01999999999998,127.494,128.51399999999998,-0.5450117345513803,-0.35460590857696295,-0.3808116519488347,False,False,50.50792048049561,False,False,127.494,134.86726721838278,120.12073278161722,0.11566453665870988,0.4719256072146802,False,False,False,False,41.09287537526315,29.56518978044427,64.1482465649009,False,False,False,False,False,False
2025-03-31,sh.601127,127.07,127.7,124.7,125.89,127.08,15051170,1896925914.87,0.9969,-0.9364,125.194,125.822,127.6635,128.3455,-0.5334095666311214,-0.39036664018779466,-0.28608585288665345,False,False,48.20874576356657,False,False,127.6635,134.70162557283126,120.62537442716874,0.11026057679495334,0.3740076472316646,False,False,False,False,43.90759592918778,34.34599183002544,63.030804127512454,False,False,False,False,False,False
2025-04-01,sh.601127,126.88,128.22,124.3,125.82,125.89,16884434,2132002037.76,1.1183,-0.0556,125.878,125.588,127.8095,128.19116666666665,-0.5238248531137515,-0.41705828277298607,-0.21353314068153084,False,False,48.07012652331394,False,False,127.8095,134.54625691146748,121.07274308853253,0.10541871944522863,0.3523399295725338,False,False,False,False,45.51401457007577,38.06866607670888,60.40471155680956,False,False,False,False,False,False
2025-04-02,sh.601127,125.81,126.5,124.56,125.31,125.82,12071787,1513931922.47,0.7996,-0.4053,126.2,125.38699999999999,127.745,128.033,-0.5510297088694927,-0.4438525679922874,-0.21435428175441051,False,False,47.009553378162835,False,False,127.745,134.5548210811951,120.93517891880492,0.1066158531636476,0.3212140986549477,False,False,False,False,44.61736773807522,40.251566630497656,53.34896995323034,False,False,False,False,False,False
2025-04-03,sh.601127,124.31,125.8,124.1,124.6,125.31,11398468,1423169874.78,0.755,-0.5666,125.74000000000001,125.054,127.23150000000001,127.88650000000001,-0.6227026903434449,-0.4796225924625189,-0.28616019576185203,False,False,45.50436359500113,False,False,127.23150000000001,133.28610511989748,121.17689488010255,0.09517462452140336,0.2826860754839295,False,False,False,False,44.57626103173263,41.69313143090931,50.34252023337926,False,False,False,False,False,False
2025-04-07,sh.601127,119.33,121.25,112.14,113.8,124.6,46300966,5371513408.94,3.0667,-8.6677,123.08399999999999,123.99600000000001,126.19450000000002,127.64083333333333,-1.5332988702407704,-0.6903578480181692,-1.6858820444452023,False,False,29.84848323280559,True,False,126.19450000000002,133.86687416078956,118.52212583921047,0.12159601505278825,-0.3077356330810472,False,True,False,False,33.135254935299606,38.84050593237274,21.72475294115334,False,True,False,False,False,False
2025-04-08,sh.601127,114.5,122.8,114.5,121.8,113.8,39334168,4602523187.21,2.6053,7.0299,122.266,123.72999999999999,125.64199999999998,127.58783333333332,-1.5910787961405077,-0.8705020376426369,-1.4411535169957417,False,False,44.95578887908872,False,False,125.64199999999998,132.8752728269758,118.40872717302418,0.11514100105021899,0.23442174158897966,False,False,False,False,41.97899021628578,39.88666736034375,46.16363592816984,True,False,False,False,False,False
2025-04-09,sh.601127,119.0,125.0,116.63,125.0,121.8,34858963,4245570406.97,2.3089,2.6273,122.102,123.98999999999998,125.349,127.60449999999999,-1.3629453614905174,-0.9689907024122131,-0.7879093181566086,False,False,49.62860413362937,False,False,125.349,132.15439692952685,118.54360307047314,0.10858318661539952,0.47435858601533026,False,False,False,False,54.463242808386504,44.745525843024666,73.89867673911019,False,False,False,False,False,False
2025-04-10,sh.601127,127.4,127.7,125.49,126.5,125.0,25117704,3182808799.35,1.6637,1.2,122.34,124.27000000000001,125.234,127.55850000000001,-1.049018079511299,-0.9849961778320303,-0.1280438033585376,False,False,51.69852305205721,False,False,125.234,131.86946579493724,118.59853420506276,0.10596907860384944,0.5953964679439638,False,False,False,False,65.87440399702601,51.78848522769178,94.04624153569446,False,False,False,False,False,False
2025-04-11,sh.601127,126.5,127.75,126.01,127.23,126.5,16971406,2155678724.07,1.1241,0.5771,122.86600000000001,124.303,125.27849999999998,127.54933333333334,-0.732875416085875,-0.9345720254827994,0.4033932187938487,True,False,52.716861011334885,False,False,125.27849999999998,131.95699423621448,118.60000576378548,0.10661836206874294,0.6461032929711841,False,False,False,False,75.19736385871386,59.5914447713658,106.40920203340997,False,False,False,False,True,False
2025-04-14,sh.601127,131.91,135.56,130.53,134.96,127.23,42614192,5702391859.32,2.8225,6.0756,127.098,125.09100000000001,125.55549999999998,127.64933333333333,0.13980473806324767,-0.71969667277359,1.7190028216736752,False,False,61.88138567143211,False,False,125.55549999999998,133.3273208257371,117.78367917426286,0.12379897058650755,1.1050383951760785,True,False,False,False,82.61093827415539,67.26460927229566,113.30359627787485,False,False,True,False,True,False
2025-04-15,sh.601127,134.96,135.18,132.51,134.4,134.96,23414195,3134137807.27,1.5508,-0.4149,129.618,125.94200000000001,125.88199999999999,127.75316666666666,0.7772629244984302,-0.42030475331918593,2.395135355635232,False,False,60.959581148771385,False,False,125.88199999999999,134.55915597355877,117.20484402644122,0.13786174311750332,0.9908290242768626,False,False,False,False,86.75628165046169,73.761833398351,112.74517815468306,False,False,True,False,True,False
2025-04-16,sh.601127,137.3,137.85,134.0,136.0,134.4,29675835,4015767908.71,1.9656,1.1905,131.818,126.96000000000001,126.274,127.81983333333332,1.3954736070388378,-0.05714908124758117,2.905245376572838,False,False,62.67056857763657,False,False,126.274,136.02622813946658,116.52177186053342,0.15446137984805394,0.9986552745130911,False,False,True,False,88.77230652750862,78.76532444140354,108.78627069971881,False,False,True,False,True,False
2025-04-17,sh.601127,133.0,133.84,128.78,130.76,136.0,32594508,4264805390.33,2.1589,-3.8529,132.67000000000002,127.50500000000002,126.446,127.68733333333333,1.4459181747609335,0.2434643699541218,2.4049076096136233,False,False,54.28038844709406,False,False,126.446,136.39525736451,116.49674263549,0.15736768841260307,0.716800100849158,False,False,False,False,83.32259823213397,80.28441570498035,89.39896328644122,False,False,True,False,False,False
2025-04-18,sh.601127,128.66,130.79,128.0,130.61,130.76,13734919,1778004304.85,0.9097,-0.1147,133.346,128.106,126.58,127.56750000000001,1.4569967600160112,0.48617084796649973,1.941651824099023,False,False,54.05728486969277,False,False,126.58,136.68439404157232,116.47560595842769,0.15965229959823532,0.6994181928881364,False,False,False,False,78.54625749379954,79.70502963458674,76.22871321222516,False,True,False,False,False,False
2025-04-21,sh.601127,131.66,132.4,130.09,130.6,130.61,12815489,1679702994.94,0.8488,-0.0077,132.474,129.786,126.89099999999999,127.48766666666667,1.4482748907997518,0.6785916565331502,1.5393664685332031,False,False,54.04133771884481,False,False,126.89099999999999,137.0927045015446,116.68929549845537,0.16079476876286922,0.6817833480394594,False,False,False,False,74.30887791449658,77.90631239455668,67.11400895437637,False,False,False,False,False,False
