restart,step,smiles,pIC50,QED,SA,MW,LogP,LogP_Penalty,Reward
36,1,COc1nccc(C(=O)Nc2cnn(C)c2C)c1CN1CCOCC1,7.4837000000000025,0.8773791409141832,2.5172133163499915,345.4030000000002,1.2166199999999998,0.0,8.670668238822095
36,2,COc1nccc(C(=O)N2C[C@H](Nc3cc(F)ccc3F)C[C@H]2C)c1OC,7.584800000000006,0.8676172690881402,3.3200907760652463,377.39100000000013,3.092100000000001,0.0,8.686599556937551
36,3,COc1ccc2nc([C@@H](C)CNC(=O)c3ccnc(OC)c3)sc2c1,7.572200000000007,0.7330468402439236,2.7737655747016348,357.4350000000001,3.2420000000000018,0.0,8.661346862651804
36,4,COc1cc(C(C)C)c(N2CCN(C(=O)[C@@H]3CCCc4ccccc43)CC2)cn1,7.592900000000011,0.7881706238216554,2.9524597440624554,393.5310000000001,3.982300000000003,0.0,8.691739337504593
36,5,COc1ccc(CCC(=O)c2ccccn2)cc1N1CCS(=O)(=O)CC1,7.561400000000008,0.7212626252875218,2.4341569322911027,374.4620000000002,2.1405000000000003,0.0,8.678615619414659
36,6,COc1cc(CCn2c(SC)nc3cccnc32)ccn1,7.5441000000000065,0.6781954445709718,2.379156356876054,300.38700000000006,2.799500000000001,0.0,8.571233093730289
36,7,COc1cc(Cc2ccc([C@H]3CCC[C@H]3SC)o2)ccn1,7.579000000000004,0.8258970067650183,3.5212188255799486,303.42699999999996,4.273100000000004,0.0,8.586375312434175
36,8,COc1cc(CC[C@H]2CCC[NH+]2[C@@H]2CCC[C@@H]2CC(N)=O)ccn1,7.551500000000005,0.7858858981727124,4.7989377598265115,332.468,1.114200000000001,0.0,8.464549173103709
36,9,CSCCc1nc(-c2cc(OC(F)F)ccn2)cs1,7.536800000000003,0.8145351505385804,2.667877148652723,302.371,3.7120000000000024,0.0,8.617015828479275
36,10,NC(=O)Cc1ccc(-c2ccccn2)c(OC(F)F)c1,7.491100000000004,0.9127724824580948,2.153884476710118,278.258,2.3778000000000006,0.0,8.43785859094414
36,11,NC(=O)Cc1ccc(-c2ccccn2)c(-c2cc(OC(F)F)ccn2)c1,7.526900000000001,0.7346510202070092,2.4152980965322683,355.344,3.4398000000000017,0.0,8.652695700450279
36,12,NC(=O)Cc1ccnc(-c2ccc(-c3ccccn3)c(CC(N)=O)c2)c1,7.557100000000002,0.7092046772273899,2.385968574702746,346.39000000000016,1.8661999999999999,0.0,8.673105481143423
36,13,NC(=O)Cc1cc(Cc2cc(C=O)ccn2)ccc1-c1ccccn1,7.597300000000003,0.7034471281026355,2.5089550823304876,331.37500000000006,2.574700000000001,0.0,8.698128055818273
36,14,NC(=O)Cc1ccc(Cc2ccnc(-c3ccccn3)c2)cc1,7.542800000000002,0.7876871208509096,2.059607740826877,303.365,2.762200000000001,0.0,8.676841789127817
36,15,NC(=O)Cc1ccnc(-c2ccc(Cc3ccnc(-c4ccccn4)c3)c(OC(F)F)c2)c1,7.575600000000004,0.4325419993246569,2.61507165268557,446.45700000000005,4.425600000000003,0.0,8.530363834393775
36,16,NC(=O)Cc1ccnc(-c2cc(CCc3nc(CC(N)=O)cs3)ccn2)c1,7.568200000000002,0.6106832739979919,2.6446206671327257,381.461,1.4408999999999996,0.0,8.609079570285726
36,17,NC(=O)Cc1ccnc(-c2ccnc(-c3cc(-c4ccccn4)ccn3)c2)c1,7.5592999999999995,0.5839257078765147,2.4194786516045017,367.41200000000003,3.2954000000000017,0.0,8.609314988777808
36,18,NC(=O)Cc1ccnc(-c2ccnc(-c3cc(CC(N)=O)ccn3)c2)c1,7.557700000000002,0.6942728202935949,2.4872326079667797,347.37800000000004,1.2611999999999992,0.0,8.656113149350123
36,19,NC(=O)Cc1ccnc(-c2ccnc(-c3cc(CC(N)=O)ccn3)c2)c1,7.557700000000002,0.6942728202935949,2.4872326079667797,347.37800000000004,1.2611999999999992,0.0,8.656113149350123
36,20,NC(=O)Cc1ccnc(-c2ccnc(-c3cc(CC(N)=O)ccn3)c2)c1,7.557700000000002,0.6942728202935949,2.4872326079667797,347.37800000000004,1.2611999999999992,0.0,8.656113149350123
36,21,NC(=O)Cc1ccnc(-c2ccnc(-c3cc(CC(N)=O)ccn3)c2)c1,7.557700000000002,0.6942728202935949,2.4872326079667797,347.37800000000004,1.2611999999999992,0.0,8.656113149350123
36,22,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4cc(CC(N)=O)ccn4)c3)c2)c1,7.579700000000003,0.4668939282972325,2.6047885856217654,424.46400000000017,2.3232,0.0,8.552668105586442
36,23,NC(=O)Cc1ccnc(-c2ccnc(-c3cc(CC(N)=O)ccn3)c2)c1,7.557700000000002,0.6942728202935949,2.4872326079667797,347.37800000000004,1.2611999999999992,0.0,8.656113149350123
36,24,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(CC(N)=O)c4)c3)c2)c1,7.596100000000004,0.4668939282972325,2.6546328126300516,424.46400000000017,2.3232,0.0,8.564083682885615
36,25,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(CC(N)=O)c3)c2)c1,7.562200000000003,0.6942728202935949,2.49365235848653,347.3780000000001,1.2611999999999994,0.0,8.659971174298148
36,26,NC(=O)Cc1ccnc(-c2ccnc(-c3cc(CC(N)=O)ccn3)c2)c1,7.5577000000000005,0.6942728202935949,2.4872326079667797,347.37800000000004,1.2611999999999992,0.0,8.65611314935012
36,27,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(CC(N)=O)c4)c3)c2)c1,7.596100000000004,0.4668939282972325,2.6546328126300516,424.46400000000017,2.3232,0.0,8.564083682885615
36,28,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(CC(N)=O)c3)c2)c1,7.5622000000000025,0.6942728202935949,2.49365235848653,347.3780000000001,1.2611999999999994,0.0,8.659971174298146
36,29,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(CC(N)=O)c4)c3)c2)c1,7.596100000000004,0.4668939282972325,2.6546328126300516,424.46400000000017,2.3232,0.0,8.564083682885615
36,30,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(-c5ccnc(CC(N)=O)c5)c4)c3)c2)c1,7.573200000000002,0.330675452814238,2.753901995726597,501.55000000000024,3.385200000000001,0.0,8.463147526834462
36,31,NC(=O)Cc1ccnc(-c2ccnc(CC(N)=O)c2)c1,7.500200000000001,0.8075908993049702,2.3568517844024264,270.292,0.19920000000000015,0.0,8.278383029650087
36,32,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(CC(N)=O)c3)c2)c1,7.5622000000000025,0.6942728202935949,2.49365235848653,347.3780000000001,1.2611999999999994,0.0,8.659971174298146
36,33,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(CC(N)=O)c3)c2)c1,7.562200000000003,0.6942728202935949,2.49365235848653,347.3780000000001,1.2611999999999994,0.0,8.659971174298148
36,34,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(CC(N)=O)c4)c3)c2)c1,7.596100000000004,0.4668939282972325,2.6546328126300516,424.46400000000017,2.3232,0.0,8.564083682885615
36,35,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(-c5ccnc(CC(N)=O)c5)c4)c3)c2)c1,7.573200000000002,0.330675452814238,2.753901995726597,501.55000000000024,3.385200000000001,0.0,8.463147526834462
36,36,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(CC(N)=O)c3)c2)c1,7.5622000000000025,0.6942728202935949,2.49365235848653,347.3780000000001,1.2611999999999994,0.0,8.659971174298146
36,37,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(CC(N)=O)c3)c2)c1,7.562200000000002,0.6942728202935949,2.49365235848653,347.3780000000001,1.2611999999999994,0.0,8.659971174298146
36,38,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(CC(N)=O)c4)c3)c2)c1,7.596100000000004,0.4668939282972325,2.6546328126300516,424.46400000000017,2.3232,0.0,8.564083682885615
36,42,NC(=O)Cc1ccnc(-c2ccnc(-c3cc(CC(N)=O)ccn3)c2)c1,7.5577000000000005,0.6942728202935949,2.4872326079667797,347.37800000000004,1.2611999999999992,0.0,8.65611314935012
36,43,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(CC(N)=O)c3)c2)c1,7.562200000000002,0.6942728202935949,2.49365235848653,347.3780000000001,1.2611999999999994,0.0,8.659971174298146
36,44,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(CC(N)=O)c3)c2)c1,7.5622000000000025,0.6942728202935949,2.49365235848653,347.3780000000001,1.2611999999999994,0.0,8.659971174298146
36,48,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4cc(CC(N)=O)ccn4)c3)c2)c1,7.579700000000003,0.4668939282972325,2.6047885856217654,424.46400000000017,2.3232,0.0,8.552668105586442
36,59,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(CC(N)=O)c4)c3)c2)c1,7.596100000000004,0.4668939282972325,2.6546328126300516,424.46400000000017,2.3232,0.0,8.564083682885615
36,60,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(CC(N)=O)c4)c3)c2)c1,7.596100000000003,0.4668939282972325,2.6546328126300516,424.46400000000017,2.3232,0.0,8.564083682885613
39,0,CCNC(=O)[C@@H](Cl)OC,7.421900000000001,0.5909472134533811,3.314304322292072,151.593,0.33379999999999993,0.0,7.389383519470401
39,1,CCCNC1=C(C[S@+]([O-])S(=O)(=O)C(C)C)C(=O)c2ccccc2C1=O,7.531200000000012,0.5688035215877717,3.725408497681535,383.49100000000016,1.8062000000000002,0.0,8.443060911025743
39,2,CCCOC1=C(CCS(=O)(=O)C(C)C)C(=O)c2ccccc2C1=O,7.525700000000009,0.7553833371474603,2.66898049629771,350.4360000000001,2.959600000000002,0.0,8.63649361894397
39,3,CCCOC1=C(CCS(=O)(=O)C(C)C)C(=O)c2ccccc2C1=O,7.525700000000009,0.7553833371474603,2.66898049629771,350.4360000000001,2.959600000000002,0.0,8.63649361894397
39,4,CCCN(CCC)C1=C(S(=O)(=O)C(C)C)C(=O)c2ccccc2C1=O,7.473400000000009,0.7436765928272178,2.673873509425782,363.4790000000001,3.222400000000002,0.0,8.577850945471038
39,5,CCCc1ccc(N(CCS(C)(=O)=O)S(=O)(=O)C(C)C)cc1,7.499500000000004,0.7228042950038627,2.4625100945872873,347.50200000000007,2.2283,0.0,8.614651138043207
39,6,CCCc1ccc(-c2ccc(CS(=O)(=O)C(C)C)c(OC)c2)cc1,7.616000000000009,0.7334743201392779,2.076953783010998,346.4920000000001,4.637900000000004,0.1379000000000037,8.637141781768545
39,7,CCCc1ccc(-c2ccc([C@@H](N)CC[C@](C)(O)C(=O)[O-])c(CCC)c2)cc1,7.577000000000003,0.6579464494899839,3.4658080032455327,382.52400000000017,3.539500000000002,0.0,8.559392424420441
39,8,CCCc1ccc(-c2ccc(CS(=O)(=O)C(C)C)c(OS(C)(=O)=O)c2)cc1,7.59790000000001,0.6155509050067943,2.3703651609950303,410.55700000000013,3.9677000000000033,0.0,8.668638936403903
39,9,CCCc1ccc(Cc2ccc(-c3ccc(C[C@](C)(O)C(=O)[O-])cc3)c(CCC)c2)cc1,7.613200000000003,0.49898107339722597,2.9916386594691406,429.5800000000002,4.892800000000005,0.3928000000000047,8.170726670751698
39,11,CCCc1ccc(-c2ccc(CC[C@](C)(O)C(=O)[O-])cc2)cc1,7.582900000000002,0.8550506790922255,2.7483868342778077,311.40099999999995,2.7396000000000003,0.0,8.720906909615032
39,12,CCCc1ccc(-c2ccc(Cc3ccc(C[C@](C)(O)C(=O)[O-])cc3CCC)cc2)cc1,7.596600000000003,0.4989810733972261,3.0093478902383737,429.58000000000015,4.892800000000005,0.3928000000000047,8.152355747674775
39,15,CCCc1ccc(-c2ccc(CCC[C@](C)(O)C(=O)[O-])cc2)cc1,7.557400000000002,0.8109515322982642,2.762442648732568,325.428,3.1297000000000015,0.0,8.686631501275876
39,16,CCCc1ccc(-c2ccc(C[C@](C)(O)C(=O)[O-])cc2)cc1,7.596700000000007,0.8900493968894598,2.7313704381943875,297.37399999999997,2.3495,0.0,8.671267643322325
39,18,CCCc1ccc(-c2ccc(-c3ccc(C=O)cc3C[C@](C)(O)C(=O)[O-])cc2)cc1,7.585900000000002,0.5821382322914553,3.0378413893718363,401.48200000000014,3.8290000000000033,0.0,8.573184977208546
39,19,CCCc1ccc(-c2cc(C[C@](C)(O)C(=O)[O-])cc(C=O)c2O)cc1,7.6023000000000085,0.7493433996592126,3.2810144880914764,341.38300000000004,1.8676,0.0,8.648870251020467
39,21,CCCc1ccc(-c2ccnc(CC(N)=O)c2C[C@](C)(O)C(=O)[O-])cc1,7.5368,0.7254280742055187,3.368921292777385,355.41400000000004,0.7723,0.0,8.562621907825022
39,22,CCCc1cc(CCC)c(O)c(-c2ccnc(CCC)c2C[C@](C)(O)C(=O)[O-])c1,7.5599000000000025,0.6400483436866565,3.599659910648958,398.5230000000002,3.355100000000002,0.0,8.519958180778435
39,23,CCCc1cc(-c2cc(C[C@](C)(O)C(=O)[O-])cc(CCC)c2O)ccn1,7.542700000000001,0.7574439661112256,3.430458670892228,356.44200000000006,2.4026000000000005,0.0,8.57837611596639
39,24,CCCc1cc(-c2cc(-c3cc(CC(N)=O)ccn3)cc(C[C@](C)(O)C(=O)[O-])c2O)ccn1,7.609400000000003,0.4492795019073258,3.5895307604425843,448.4990000000002,1.5398999999999994,0.0,8.475086674909406
39,25,CCCc1cc(-c2cc(-c3cc(-c4cc(C=O)ccn4)ccn3)ccn2)ccn1,7.587400000000006,0.43875921687030434,2.5761834735574247,380.451,5.032600000000005,0.5326000000000048,8.01656126107941
39,26,O=Cc1ccnc(-c2ccnc(-c3ccnc(-c4cc(-c5cc(C=O)ccn5)ccn4)c3)c2)c1,7.569100000000002,0.34227607211051514,2.6047253772128904,443.4660000000001,4.954600000000005,0.45460000000000456,8.025165498333967
39,27,O=Cc1ccnc(-c2ccnc(-c3cc(-c4cc(C=O)ccn4)ccn3)c2)c1,7.539600000000002,0.4981553501015544,2.595109073971699,366.38000000000005,3.8926000000000034,0.0,8.52916676765361
39,28,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(-c5cc(CC(N)=O)ccn5)c4)c3)c2)c1,7.566100000000001,0.330675452814238,2.662931847807391,501.55000000000024,3.385200000000001,0.0,8.465144541626382
39,29,NC(=O)Cc1ccnc(-c2ccnc(-c3cc(CC(N)=O)ccn3)c2)c1,7.557700000000002,0.6942728202935949,2.4872326079667797,347.37800000000004,1.2611999999999992,0.0,8.656113149350123
39,30,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(CC(N)=O)c4)c3)c2)c1,7.596100000000006,0.4668939282972325,2.6546328126300516,424.46400000000017,2.3232,0.0,8.564083682885617
39,42,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4cc(-c5cc(CC(N)=O)ccn5)ccn4)c3)c2)c1,7.593,0.330675452814238,2.662931847807391,501.55000000000024,3.385200000000001,0.0,8.492044541626381
39,43,NC(=O)Cc1ccnc(-c2ccnc(CC(N)=O)c2)c1,7.5001999999999995,0.8075908993049702,2.3568517844024264,270.292,0.19920000000000015,0.0,8.278383029650085
39,44,NC(=O)Cc1ccnc(-c2ccnc(CC(N)=O)c2)c1,7.500200000000001,0.8075908993049702,2.3568517844024264,270.292,0.19920000000000015,0.0,8.278383029650087
39,45,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(CC(N)=O)c3)c2)c1,7.562200000000003,0.6942728202935949,2.49365235848653,347.3780000000001,1.2611999999999994,0.0,8.659971174298148
39,46,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(CC(N)=O)c4)c3)c2)c1,7.596100000000004,0.4668939282972325,2.6546328126300516,424.46400000000017,2.3232,0.0,8.564083682885615
39,47,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(-c5ccnc(CC(N)=O)c5)c4)c3)c2)c1,7.573200000000002,0.330675452814238,2.753901995726597,501.55000000000024,3.385200000000001,0.0,8.463147526834462
39,49,NC(=O)Cc1ccnc(-c2cc(CC(N)=O)ccn2)c1,7.4725,0.8075908993049702,2.3483685426441845,270.292,0.1991999999999997,0.0,8.251531353825909
39,50,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(CC(N)=O)c4)c3)c2)c1,7.596100000000003,0.4668939282972325,2.6546328126300516,424.46400000000017,2.3232,0.0,8.564083682885613
39,51,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(-c5ccnc(CC(N)=O)c5)c4)c3)c2)c1,7.573200000000002,0.330675452814238,2.753901995726597,501.55000000000024,3.385200000000001,0.0,8.463147526834462
39,65,NC(=O)Cc1ccnc(-c2ccnc(CC(N)=O)c2)c1,7.500200000000001,0.8075908993049702,2.3568517844024264,270.292,0.19920000000000015,0.0,8.278383029650087
39,66,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(CC(N)=O)c3)c2)c1,7.562200000000002,0.6942728202935949,2.49365235848653,347.3780000000001,1.2611999999999994,0.0,8.659971174298146
39,68,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(CC(N)=O)c4)c3)c2)c1,7.596100000000003,0.4668939282972325,2.6546328126300516,424.46400000000017,2.3232,0.0,8.564083682885613
39,69,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(-c5ccnc(CC(N)=O)c5)c4)c3)c2)c1,7.573200000000001,0.330675452814238,2.753901995726597,501.55000000000024,3.385200000000001,0.0,8.463147526834462
29,0,CCCCCNC(=O)N1CCc2ccccc2C1,7.52660000000001,0.8139111586116244,1.8439260768794874,246.35399999999996,2.9445000000000014,0.0,8.087150371313845
29,1,Cc1ccc(C(=O)NC(=O)CCC(=O)N2CCC[C@H]3CCC[C@@H]32)cc1,7.561300000000012,0.9148300748459736,2.784879148995417,342.4390000000001,2.8227200000000012,0.0,8.740227122523457
29,2,Cc1ccc(C(=O)NC(=O)CCC(=O)N2CCC[C@H]3CCC[C@@H]32)cc1,7.561300000000012,0.9148300748459736,2.784879148995417,342.4390000000001,2.8227200000000012,0.0,8.740227122523457
29,3,CC(C)S(=O)(=O)n1nc(C(=O)N(CC(N)=O)CC(N)=O)cc1-c1ccc(F)c(F)c1,7.528400000000004,0.5761663825190624,2.9607889304986585,443.4320000000002,-0.1725999999999983,0.0,8.52040429820967
29,4,COc1cc(C(=O)N(CC(N)=O)c2ccc(F)c(F)c2)ccn1,7.516600000000008,0.9041125946253369,2.349133179567241,321.283,1.5005,0.0,8.733742979355952
29,5,COc1cc(C(=O)c2ccc(CC(N)=O)cc2-c2ccc(F)c(F)c2)ccn1,7.564800000000004,0.6634569464617598,2.3421081363786396,382.366,3.294200000000001,0.0,8.662317659593022
29,6,COc1ccc(C(=O)c2cc(C(=O)c3ccc(F)c(F)c3)ccn2)cc1,7.544800000000009,0.6543523608701335,2.054943714964189,353.324,3.8304000000000027,0.0,8.666481808938656
29,7,COc1ccc(C(=O)c2cc(C(=O)c3ccc(F)c(F)c3)ccn2)cc1,7.544800000000008,0.6543523608701335,2.054943714964189,353.324,3.8304000000000027,0.0,8.666481808938656
29,8,COc1cc(C(=O)c2ccc(CC(N)=O)cc2-c2ccc(F)c(F)c2)ccn1,7.564800000000004,0.6634569464617598,2.3421081363786396,382.366,3.294200000000001,0.0,8.662317659593022
29,9,NC(=O)COc1ccnc(Cc2ccnc(-c3ccc(CC(N)=O)cc3)c2)c1,7.5853000000000055,0.6187283252646031,2.3542836985088176,376.4160000000001,1.6262999999999992,0.0,8.659235792781425
29,10,NC(=O)COc1ccnc(C(=O)c2ccnc(-c3ccc(CC(N)=O)cc3)c2)c1,7.602800000000005,0.5554543266663018,2.3767739271497437,390.3990000000001,1.2664999999999993,0.0,8.64284977061818
29,11,NC(=O)Cc1ccc(-c2cc(C(=O)c3cc(CC(N)=O)ccn3)ccn2)cc1,7.594900000000004,0.6044673023313183,2.3785785281095944,374.4,1.430199999999999,0.0,8.659275798354704
29,12,NC(=O)Cc1ccnc(-c2ccc(CC(N)=O)c(CC(N)=O)c2)c1,7.521500000000003,0.6489342282005639,2.45451112566834,326.35600000000005,-0.1680000000000001,0.0,8.60051600153345
29,13,NC(=O)Cc1ccnc(-c2ccc(CC(N)=O)c(CC(N)=O)c2)c1,7.521500000000002,0.6489342282005639,2.45451112566834,326.35600000000005,-0.1680000000000001,0.0,8.60051600153345
29,14,NC(=O)Cc1ccc(-c2ccnc(-c3ccc(CC(N)=O)c(CC(N)=O)c3)c2)c(CC(N)=O)c1,7.604300000000003,0.34365032281596813,2.732886657071134,459.5060000000003,0.5268000000000009,0.0,8.502836495700873
29,15,CCCc1cc(-c2ccc(CC(N)=O)cc2CC(N)=O)ccn1,7.540300000000002,0.8145486458612581,2.363820301819988,311.38499999999993,1.7567,0.0,8.696458271571098
29,16,NC(=O)CCc1ccc(-c2cc(CC(N)=O)ccn2)c(CC(N)=O)c1,7.548300000000001,0.6315050892009633,2.4523502328321616,340.3830000000001,0.2220999999999994,0.0,8.618817521317267
29,17,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(CC(N)=O)c3)c2)c1,7.5622000000000025,0.6942728202935949,2.49365235848653,347.3780000000001,1.2611999999999994,0.0,8.659971174298146
29,18,NC(=O)Cc1ccnc(-c2cc(CC(N)=O)c(O)c(-c3cc(CC(N)=O)ccn3)c2)c1,7.567900000000002,0.41545631042308684,2.7963065658564226,419.44100000000014,0.5996000000000004,0.0,8.495997498625904
29,19,NC(=O)Cc1ccnc(-c2cc(CC(N)=O)cc(CC(N)=O)c2O)c1,7.537300000000003,0.5338768206065171,2.6728865302942904,342.3550000000001,-0.46240000000000003,0.0,8.536949757273831
29,20,NC(=O)Cc1ccnc(-c2ccnc(-c3cc(CC(N)=O)ccn3)c2)c1,7.5577000000000005,0.6942728202935949,2.4872326079667797,347.37800000000004,1.2611999999999992,0.0,8.65611314935012
29,21,NC(=O)Cc1ccnc(-c2ccnc(-c3cc(-c4cc(CC(N)=O)ccn4)ccn3)c2)c1,7.565600000000002,0.4668939282972325,2.6047885856217654,424.46400000000017,2.3232,0.0,8.53856810558644
29,22,NC(=O)Cc1ccnc(-c2ccnc(-c3cc(CC(N)=O)ccn3)c2)c1,7.557700000000002,0.6942728202935949,2.4872326079667797,347.37800000000004,1.2611999999999992,0.0,8.656113149350123
29,24,NC(=O)Cc1ccnc(-c2ccnc(-c3cc(CC(N)=O)ccn3)c2)c1,7.557700000000002,0.6942728202935949,2.4872326079667797,347.37800000000004,1.2611999999999992,0.0,8.656113149350123
29,25,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(-c5cc(CC(N)=O)ccn5)c4)c3)c2)c1,7.566100000000002,0.330675452814238,2.662931847807391,501.55000000000024,3.385200000000001,0.0,8.465144541626383
29,28,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4cc(CC(N)=O)ccn4)c3)c2)c1,7.579700000000003,0.4668939282972325,2.6047885856217654,424.46400000000017,2.3232,0.0,8.552668105586442
29,30,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(-c5cc(CC(N)=O)ccn5)c4)c3)c2)c1,7.566100000000002,0.330675452814238,2.662931847807391,501.55000000000024,3.385200000000001,0.0,8.465144541626383
29,33,NC(=O)Cc1ccnc(-c2ccnc(-c3cc(CC(N)=O)ccn3)c2)c1,7.5577000000000005,0.6942728202935949,2.4872326079667797,347.37800000000004,1.2611999999999992,0.0,8.65611314935012
29,34,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(CC(N)=O)c4)c3)c2)c1,7.596100000000004,0.4668939282972325,2.6546328126300516,424.46400000000017,2.3232,0.0,8.564083682885615
29,37,NC(=O)Cc1ccnc(-c2cc(CC(N)=O)ccn2)c1,7.472499999999999,0.8075908993049702,2.3483685426441845,270.292,0.1991999999999997,0.0,8.251531353825907
29,38,NC(=O)Cc1ccnc(-c2ccnc(-c3cc(CC(N)=O)ccn3)c2)c1,7.557700000000002,0.6942728202935949,2.4872326079667797,347.37800000000004,1.2611999999999992,0.0,8.656113149350123
29,39,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(CC(N)=O)c3)c2)c1,7.5622000000000025,0.6942728202935949,2.49365235848653,347.3780000000001,1.2611999999999994,0.0,8.659971174298146
29,40,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(CC(N)=O)c4)c3)c2)c1,7.596100000000003,0.4668939282972325,2.6546328126300516,424.46400000000017,2.3232,0.0,8.564083682885613
29,41,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(-c5ccnc(CC(N)=O)c5)c4)c3)c2)c1,7.573200000000001,0.330675452814238,2.753901995726597,501.55000000000024,3.385200000000001,0.0,8.463147526834462
29,47,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(-c5ccnc(CC(N)=O)c5)c4)c3)c2)c1,7.573200000000002,0.330675452814238,2.753901995726597,501.55000000000024,3.385200000000001,0.0,8.463147526834462
29,55,NC(=O)Cc1ccnc(-c2cc(CC(N)=O)ccn2)c1,7.472500000000001,0.8075908993049702,2.3483685426441845,270.292,0.1991999999999997,0.0,8.25153135382591
29,56,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(CC(N)=O)c3)c2)c1,7.5622000000000025,0.6942728202935949,2.49365235848653,347.3780000000001,1.2611999999999994,0.0,8.659971174298146
29,58,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(CC(N)=O)c4)c3)c2)c1,7.596100000000003,0.4668939282972325,2.6546328126300516,424.46400000000017,2.3232,0.0,8.564083682885613
29,59,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(-c5ccnc(CC(N)=O)c5)c4)c3)c2)c1,7.573200000000002,0.330675452814238,2.753901995726597,501.55000000000024,3.385200000000001,0.0,8.463147526834462
29,64,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(-c5cc(CC(N)=O)ccn5)c4)c3)c2)c1,7.566100000000002,0.330675452814238,2.662931847807391,501.55000000000024,3.385200000000001,0.0,8.465144541626383
29,65,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(CC(N)=O)c3)c2)c1,7.5622000000000025,0.6942728202935949,2.49365235848653,347.3780000000001,1.2611999999999994,0.0,8.659971174298146
29,66,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(CC(N)=O)c4)c3)c2)c1,7.596100000000004,0.4668939282972325,2.6546328126300516,424.46400000000017,2.3232,0.0,8.564083682885615
29,67,NC(=O)Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(-c5ccnc(CC(N)=O)c5)c4)c3)c2)c1,7.573200000000001,0.330675452814238,2.753901995726597,501.55000000000024,3.385200000000001,0.0,8.463147526834462
3,0,C[C@@H]1C[C@H]1NC(=O)c1ccc(N2CC[C@H](C)[C@@H](O)C2)cc1,7.557900000000007,0.8946116836761498,3.2439752975234217,288.391,2.0319,0.0,8.499681719973271
3,1,C[C@@H]1CN(C(=O)c2ccc(NC(=O)N(C)C(=O)c3cccc4c3O[C@@H](C)[C@@H]4C)cc2)CCO1,7.604200000000009,0.7682259327645493,3.5623093945946964,451.5230000000002,3.7360000000000033,0.0,8.632082026922815
